Start Date,dt_rest,t_exp,Filter,fnu,e_fnu,Instrument,Flare?
(UT),(days),(sec.),,(uJy),(uJy),,
2023-01-13 03:04:54,127.65523,30.0,g_ZTF,1.27,8.33,ZTF,  
2023-01-17 07:08:11,131.82419,30.0,g,0.58,0.18,KeckI/LRIS,  
2023-01-17 07:08:17,131.82425,30.0,i,0.31,0.37,KeckI/LRIS,  
2023-01-17 07:12:06,131.82690,300.0,i,0.10,0.24,KeckI/LRIS,  
2023-01-17 07:12:13,131.82699,300.0,g,0.11,0.07,KeckI/LRIS,  
2023-01-17 07:18:15,131.83118,300.0,i,-0.17,0.22,KeckI/LRIS,  
2023-01-17 07:18:21,131.83124,300.0,g,0.13,0.07,KeckI/LRIS,  
2023-01-17 07:24:16,131.83535,300.0,i,-0.19,0.22,KeckI/LRIS,  
2023-01-17 07:24:21,131.83541,300.0,g,-0.08,0.07,KeckI/LRIS,  
2023-01-17 20:07:16,132.36521,120.0,g,-0.20,1.36,LT/IO:O,  
2023-01-17 20:09:34,132.36681,120.0,g,-0.34,1.54,LT/IO:O,  
2023-01-17 20:11:53,132.36842,120.0,g,4.09,1.57,LT/IO:O,  
2023-01-17 20:15:17,132.37078,120.0,g,0.04,1.31,LT/IO:O,  
2023-01-17 20:17:36,132.37239,120.0,g,2.19,1.40,LT/IO:O,  
2023-01-17 20:19:55,132.37400,120.0,g,-0.26,1.38,LT/IO:O,  
2023-01-17 20:22:54,132.37607,120.0,g,-0.93,1.50,LT/IO:O,  
2023-01-17 20:25:13,132.37768,120.0,g,1.98,1.69,LT/IO:O,  
2023-01-17 20:27:31,132.37928,120.0,g,-1.60,1.57,LT/IO:O,  
2023-01-20 19:57:12,135.35823,120.0,g,2.35,2.58,LT/IO:O,  
2023-01-20 19:59:34,135.35987,120.0,g,2.04,1.58,LT/IO:O,  
2023-01-20 20:01:53,135.36148,120.0,g,2.16,1.91,LT/IO:O,  
2023-01-20 20:05:52,135.36424,120.0,g,4.92,2.46,LT/IO:O,  
2023-01-20 20:08:11,135.36585,120.0,g,1.68,2.53,LT/IO:O,  
2023-01-20 20:10:30,135.36746,120.0,g,2.74,1.48,LT/IO:O,  
2023-01-20 20:14:28,135.37021,120.0,g,3.46,1.25,LT/IO:O,  
2023-01-20 20:16:47,135.37182,120.0,g,-0.56,1.18,LT/IO:O,  
2023-01-20 20:19:05,135.37342,120.0,g,-2.11,2.13,LT/IO:O,  
2023-01-20 20:30:31,135.38136,30.0,r,19.70,10.00,LT/IO:O,  
2023-01-21 04:09:24,135.70003,30.0,r_ZTF,1.47,4.24,ZTF,  
2023-01-23 03:28:15,137.67146,30.0,r_ZTF,3.82,5.95,ZTF,  
2023-01-23 20:25:00,138.37753,30.0,r,9.86,6.26,LT/IO:O,  
2023-01-25 03:07:47,139.65723,30.0,r_ZTF,-9.98,5.12,ZTF,  
2023-01-27 04:37:38,141.71964,50.0,r,-1.11,3.06,P200/CHIMERA,  
2023-01-27 04:37:46,141.71973,50.0,g,2.68,2.96,P200/CHIMERA,  
2023-01-27 04:38:28,141.72022,50.0,r,2.33,2.27,P200/CHIMERA,  
2023-01-27 04:38:36,141.72031,50.0,g,-0.74,2.79,P200/CHIMERA,  
2023-01-27 04:39:19,141.72080,50.0,r,1.70,2.64,P200/CHIMERA,  
2023-01-27 04:39:25,141.72088,50.0,g,2.00,2.85,P200/CHIMERA,  
2023-01-27 04:40:09,141.72138,50.0,r,2.10,2.94,P200/CHIMERA,  
2023-01-27 04:40:16,141.72146,50.0,g,2.10,3.87,P200/CHIMERA,  
2023-01-27 04:40:59,141.72196,50.0,r,0.61,5.05,P200/CHIMERA,  
2023-01-27 04:41:06,141.72204,50.0,g,6.22,5.52,P200/CHIMERA,  
2023-01-27 04:41:49,141.72254,50.0,r,1.19,3.02,P200/CHIMERA,  
2023-01-27 04:41:56,141.72262,50.0,g,2.70,3.27,P200/CHIMERA,  
2023-01-27 04:42:38,141.72311,50.0,r,2.28,2.91,P200/CHIMERA,  
2023-01-27 04:42:46,141.72320,50.0,g,-0.83,3.24,P200/CHIMERA,  
2023-01-27 04:43:28,141.72369,50.0,r,-0.00,2.84,P200/CHIMERA,  
2023-01-27 04:43:36,141.72378,50.0,g,0.97,2.98,P200/CHIMERA,  
2023-01-27 04:44:18,141.72427,50.0,r,0.99,3.17,P200/CHIMERA,  
2023-01-27 04:44:26,141.72436,50.0,g,1.09,3.54,P200/CHIMERA,  
2023-01-27 04:45:08,141.72485,50.0,r,4.19,3.83,P200/CHIMERA,  
2023-01-27 04:45:15,141.72493,50.0,g,3.23,4.13,P200/CHIMERA,  
2023-01-27 04:46:10,141.72556,50.0,g,1.51,3.91,P200/CHIMERA,  
2023-01-27 04:46:12,141.72559,50.0,r,1.33,3.23,P200/CHIMERA,  
2023-01-27 04:46:59,141.72613,50.0,g,0.96,3.46,P200/CHIMERA,  
2023-01-27 04:47:02,141.72617,50.0,r,1.73,3.42,P200/CHIMERA,  
2023-01-27 04:47:49,141.72671,50.0,g,0.23,2.92,P200/CHIMERA,  
2023-01-27 04:47:53,141.72675,50.0,r,3.36,2.75,P200/CHIMERA,  
2023-01-27 04:48:39,141.72729,50.0,g,-1.21,2.91,P200/CHIMERA,  
2023-01-27 04:48:43,141.72733,50.0,r,0.66,2.58,P200/CHIMERA,  
2023-01-27 04:49:29,141.72787,50.0,g,2.66,2.66,P200/CHIMERA,  
2023-01-27 04:49:33,141.72791,50.0,r,-1.05,2.56,P200/CHIMERA,  
2023-01-27 04:50:19,141.72845,50.0,g,3.55,2.98,P200/CHIMERA,  
2023-01-27 04:50:23,141.72849,50.0,r,-0.32,2.78,P200/CHIMERA,  
2023-01-27 04:51:10,141.72903,50.0,g,2.70,3.31,P200/CHIMERA,  
2023-01-27 04:51:12,141.72906,50.0,r,2.46,2.71,P200/CHIMERA,  
2023-01-27 04:52:00,141.72961,50.0,g,1.84,3.93,P200/CHIMERA,  
2023-01-27 04:52:02,141.72964,50.0,r,-1.01,3.62,P200/CHIMERA,  
2023-01-27 04:52:50,141.73019,50.0,g,3.20,4.14,P200/CHIMERA,  
2023-01-27 04:52:52,141.73022,50.0,r,1.76,3.38,P200/CHIMERA,  
2023-01-27 04:53:39,141.73076,50.0,g,1.46,3.13,P200/CHIMERA,  
2023-01-27 04:53:43,141.73080,50.0,r,0.95,2.89,P200/CHIMERA,  
2023-01-27 04:54:33,141.73138,50.0,g,-1.47,3.53,P200/CHIMERA,  
2023-01-27 04:54:36,141.73142,50.0,r,2.57,3.15,P200/CHIMERA,  
2023-01-27 04:55:23,141.73196,50.0,g,0.74,2.92,P200/CHIMERA,  
2023-01-27 04:55:26,141.73200,50.0,r,2.03,2.87,P200/CHIMERA,  
2023-01-27 04:56:13,141.73254,50.0,g,3.38,2.36,P200/CHIMERA,  
2023-01-27 04:56:16,141.73258,50.0,r,3.88,2.48,P200/CHIMERA,  
2023-01-27 04:57:03,141.73312,50.0,g,1.13,3.06,P200/CHIMERA,  
2023-01-27 04:57:06,141.73316,50.0,r,-1.75,3.07,P200/CHIMERA,  
2023-01-27 04:57:53,141.73370,50.0,g,1.23,2.86,P200/CHIMERA,  
2023-01-27 04:57:57,141.73374,50.0,r,3.44,2.73,P200/CHIMERA,  
2023-01-27 04:58:43,141.73428,50.0,g,-3.94,3.25,P200/CHIMERA,  
2023-01-27 04:58:46,141.73431,50.0,r,3.91,2.93,P200/CHIMERA,  
2023-01-27 04:59:33,141.73486,50.0,g,3.00,3.20,P200/CHIMERA,  
2023-01-27 04:59:36,141.73489,50.0,r,1.88,2.68,P200/CHIMERA,  
2023-01-27 05:00:23,141.73544,50.0,g,2.61,3.18,P200/CHIMERA,  
2023-01-27 05:00:26,141.73547,50.0,r,1.50,2.76,P200/CHIMERA,  
2023-01-27 05:01:13,141.73601,50.0,g,-0.41,3.15,P200/CHIMERA,  
2023-01-27 05:01:16,141.73605,50.0,r,-0.99,3.00,P200/CHIMERA,  
2023-01-27 05:02:03,141.73659,50.0,g,2.54,3.15,P200/CHIMERA,  
2023-01-27 05:02:06,141.73663,50.0,r,0.11,3.04,P200/CHIMERA,  
2023-01-27 05:02:56,141.73721,50.0,g,4.08,3.35,P200/CHIMERA,  
2023-01-27 05:03:00,141.73725,50.0,r,-1.61,2.87,P200/CHIMERA,  
2023-01-27 05:03:46,141.73779,50.0,g,-0.95,2.84,P200/CHIMERA,  
2023-01-27 05:03:50,141.73783,50.0,r,1.67,2.85,P200/CHIMERA,  
2023-01-27 05:04:37,141.73837,50.0,g,-1.93,3.39,P200/CHIMERA,  
2023-01-27 05:04:40,141.73841,50.0,r,4.30,2.98,P200/CHIMERA,  
2023-01-27 05:05:27,141.73895,50.0,g,4.89,4.20,P200/CHIMERA,  
2023-01-27 05:05:30,141.73899,50.0,r,3.25,3.63,P200/CHIMERA,  
2023-01-27 05:06:17,141.73953,50.0,g,-0.75,3.32,P200/CHIMERA,  
2023-01-27 05:06:19,141.73956,50.0,r,6.09,3.17,P200/CHIMERA,  
2023-01-27 05:07:07,141.74011,50.0,g,0.39,4.09,P200/CHIMERA,  
2023-01-27 05:07:09,141.74014,50.0,r,-0.56,3.10,P200/CHIMERA,  
2023-01-27 05:07:57,141.74069,50.0,g,-0.58,3.96,P200/CHIMERA,  
2023-01-27 05:08:00,141.74072,50.0,r,1.62,3.45,P200/CHIMERA,  
2023-01-27 05:08:46,141.74126,50.0,g,0.20,4.99,P200/CHIMERA,  
2023-01-27 05:08:50,141.74130,50.0,r,5.35,5.00,P200/CHIMERA,  
2023-01-27 05:09:36,141.74184,50.0,g,2.18,8.54,P200/CHIMERA,  
2023-01-27 05:09:40,141.74188,50.0,r,13.80,6.94,P200/CHIMERA,  
2023-01-27 05:10:26,141.74242,50.0,g,-5.06,6.04,P200/CHIMERA,  
2023-01-27 05:10:30,141.74246,50.0,r,-6.10,4.90,P200/CHIMERA,  
2023-01-27 05:11:20,141.74304,50.0,g,3.14,6.05,P200/CHIMERA,  
2023-01-27 05:11:24,141.74308,50.0,r,3.92,5.58,P200/CHIMERA,  
2023-01-27 05:12:10,141.74362,50.0,g,-3.97,7.49,P200/CHIMERA,  
2023-01-27 05:12:14,141.74366,50.0,r,10.50,7.48,P200/CHIMERA,  
2023-01-27 05:13:00,141.74420,50.0,g,6.89,7.15,P200/CHIMERA,  
2023-01-27 05:13:04,141.74424,50.0,r,-2.34,7.13,P200/CHIMERA,  
2023-01-27 05:13:50,141.74478,50.0,g,-0.39,4.38,P200/CHIMERA,  
2023-01-27 05:13:53,141.74481,50.0,r,0.73,3.52,P200/CHIMERA,  
2023-01-27 05:14:40,141.74536,50.0,g,-2.87,4.73,P200/CHIMERA,  
2023-01-27 05:14:43,141.74539,50.0,r,0.30,4.16,P200/CHIMERA,  
2023-01-27 05:15:31,141.74594,50.0,g,-0.11,5.36,P200/CHIMERA,  
2023-01-27 05:15:33,141.74597,50.0,r,1.56,4.18,P200/CHIMERA,  
2023-01-27 05:16:20,141.74651,50.0,g,1.98,4.05,P200/CHIMERA,  
2023-01-27 05:16:23,141.74655,50.0,r,1.25,3.87,P200/CHIMERA,  
2023-01-27 05:17:10,141.74709,50.0,g,-4.24,4.29,P200/CHIMERA,  
2023-01-27 05:17:13,141.74713,50.0,r,1.20,4.00,P200/CHIMERA,  
2023-01-27 05:18:00,141.74767,50.0,g,1.51,3.42,P200/CHIMERA,  
2023-01-27 05:18:04,141.74771,50.0,r,3.81,3.42,P200/CHIMERA,  
2023-01-27 05:18:50,141.74825,50.0,g,-1.50,3.23,P200/CHIMERA,  
2023-01-27 05:18:54,141.74829,50.0,r,1.69,3.04,P200/CHIMERA,  
2023-01-27 05:19:44,141.74887,50.0,g,0.74,3.05,P200/CHIMERA,  
2023-01-27 05:19:47,141.74891,50.0,r,3.61,3.23,P200/CHIMERA,  
2023-01-27 05:20:34,141.74945,50.0,g,-0.35,3.28,P200/CHIMERA,  
2023-01-27 05:20:37,141.74949,50.0,r,2.31,3.14,P200/CHIMERA,  
2023-01-27 05:21:24,141.75003,50.0,g,-2.44,4.03,P200/CHIMERA,  
2023-01-27 05:21:27,141.75006,50.0,r,4.39,3.49,P200/CHIMERA,  
2023-01-27 05:22:14,141.75061,50.0,g,6.07,4.10,P200/CHIMERA,  
2023-01-27 05:22:17,141.75064,50.0,r,1.33,3.19,P200/CHIMERA,  
2023-01-27 05:23:04,141.75119,50.0,g,0.16,4.46,P200/CHIMERA,  
2023-01-27 05:23:07,141.75122,50.0,r,9.13,3.58,P200/CHIMERA,  
2023-01-27 05:23:53,141.75176,50.0,g,-1.10,4.95,P200/CHIMERA,  
2023-01-27 05:23:57,141.75180,50.0,r,-0.48,4.50,P200/CHIMERA,  
2023-01-27 05:24:44,141.75234,50.0,g,2.15,4.21,P200/CHIMERA,  
2023-01-27 05:24:47,141.75238,50.0,r,-1.61,3.78,P200/CHIMERA,  
2023-01-27 05:25:34,141.75292,50.0,g,1.26,3.65,P200/CHIMERA,  
2023-01-27 05:25:37,141.75296,50.0,r,-2.48,2.97,P200/CHIMERA,  
2023-01-27 05:26:24,141.75350,50.0,g,0.86,3.48,P200/CHIMERA,  
2023-01-27 05:26:27,141.75354,50.0,r,3.30,3.53,P200/CHIMERA,  
2023-01-27 05:27:14,141.75408,50.0,g,-0.78,4.48,P200/CHIMERA,  
2023-01-27 05:27:17,141.75412,50.0,r,3.91,4.09,P200/CHIMERA,  
2023-01-27 05:28:07,141.75470,50.0,g,2.77,3.21,P200/CHIMERA,  
2023-01-27 05:28:11,141.75474,50.0,r,2.34,3.30,P200/CHIMERA,  
2023-01-27 05:28:58,141.75528,50.0,g,-0.97,3.17,P200/CHIMERA,  
2023-01-27 05:29:00,141.75531,50.0,r,0.29,3.44,P200/CHIMERA,  
2023-01-27 05:29:48,141.75586,50.0,g,1.54,4.47,P200/CHIMERA,  
2023-01-27 05:29:50,141.75589,50.0,r,5.55,3.36,P200/CHIMERA,  
2023-01-27 05:30:38,141.75644,50.0,g,-3.15,3.38,P200/CHIMERA,  
2023-01-27 05:30:40,141.75647,50.0,r,-2.72,2.95,P200/CHIMERA,  
2023-01-27 05:31:27,141.75701,50.0,g,-2.64,3.80,P200/CHIMERA,  
2023-01-27 05:31:31,141.75705,50.0,r,5.53,3.06,P200/CHIMERA,  
2023-01-27 05:32:17,141.75759,50.0,g,2.28,3.32,P200/CHIMERA,  
2023-01-27 05:32:21,141.75763,50.0,r,3.12,2.92,P200/CHIMERA,  
2023-01-27 05:33:07,141.75817,50.0,g,0.60,3.29,P200/CHIMERA,  
2023-01-27 05:33:11,141.75821,50.0,r,1.49,2.99,P200/CHIMERA,  
2023-01-27 05:33:57,141.75875,50.0,g,-1.06,3.90,P200/CHIMERA,  
2023-01-27 05:34:01,141.75879,50.0,r,2.54,3.63,P200/CHIMERA,  
2023-01-27 05:34:48,141.75933,50.0,g,4.23,3.31,P200/CHIMERA,  
2023-01-27 05:34:51,141.75937,50.0,r,4.13,3.34,P200/CHIMERA,  
2023-01-27 05:35:38,141.75991,50.0,g,0.11,3.16,P200/CHIMERA,  
2023-01-27 05:35:40,141.75994,50.0,r,1.27,2.71,P200/CHIMERA,  
2023-01-27 05:36:31,141.76053,50.0,g,2.58,3.32,P200/CHIMERA,  
2023-01-27 05:36:34,141.76056,50.0,r,5.32,2.91,P200/CHIMERA,  
2023-01-27 05:37:21,141.76111,50.0,g,0.72,3.33,P200/CHIMERA,  
2023-01-27 05:37:24,141.76114,50.0,r,7.04,3.03,P200/CHIMERA,  
2023-01-27 05:38:11,141.76169,50.0,g,1.61,3.64,P200/CHIMERA,  
2023-01-27 05:38:14,141.76172,50.0,r,2.24,3.15,P200/CHIMERA,  
2023-01-27 05:39:01,141.76226,50.0,g,3.74,4.29,P200/CHIMERA,  
2023-01-27 05:39:04,141.76230,50.0,r,-6.11,3.10,P200/CHIMERA,  
2023-01-27 05:39:51,141.76284,50.0,g,-0.53,3.37,P200/CHIMERA,  
2023-01-27 05:39:54,141.76288,50.0,r,-2.60,3.20,P200/CHIMERA,  
2023-01-27 05:40:41,141.76342,50.0,g,1.00,3.42,P200/CHIMERA,  
2023-01-27 05:40:44,141.76346,50.0,r,1.11,3.25,P200/CHIMERA,  
2023-01-27 05:41:31,141.76400,50.0,g,4.28,3.12,P200/CHIMERA,  
2023-01-27 05:41:34,141.76404,50.0,r,5.89,3.26,P200/CHIMERA,  
2023-01-27 05:42:21,141.76458,50.0,g,2.17,3.30,P200/CHIMERA,  
2023-01-27 05:42:25,141.76462,50.0,r,-0.24,3.04,P200/CHIMERA,  
2023-01-27 05:43:11,141.76516,50.0,g,3.28,4.83,P200/CHIMERA,  
2023-01-27 05:43:14,141.76519,50.0,r,4.28,4.34,P200/CHIMERA,  
2023-01-27 05:44:01,141.76574,50.0,g,3.39,7.77,P200/CHIMERA,  
2023-01-27 05:44:04,141.76577,50.0,r,2.70,6.34,P200/CHIMERA,  
2023-01-27 05:44:55,141.76636,50.0,g,4.31,3.91,P200/CHIMERA,  
2023-01-27 05:44:57,141.76639,50.0,r,1.84,3.27,P200/CHIMERA,  
2023-01-27 05:45:45,141.76694,50.0,g,0.80,3.43,P200/CHIMERA,  
2023-01-27 05:45:48,141.76697,50.0,r,2.32,2.99,P200/CHIMERA,  
2023-01-27 05:46:34,141.76751,50.0,g,5.94,3.39,P200/CHIMERA,  
2023-01-27 05:46:38,141.76755,50.0,r,2.64,3.37,P200/CHIMERA,  
2023-01-27 05:47:24,141.76809,50.0,g,-0.60,3.34,P200/CHIMERA,  
2023-01-27 05:47:28,141.76813,50.0,r,2.20,3.11,P200/CHIMERA,  
2023-01-27 05:48:14,141.76867,50.0,g,2.23,3.11,P200/CHIMERA,  
2023-01-27 05:48:18,141.76871,50.0,r,1.29,2.99,P200/CHIMERA,  
2023-01-27 05:49:05,141.76925,50.0,g,4.14,3.26,P200/CHIMERA,  
2023-01-27 05:49:08,141.76929,50.0,r,4.29,2.92,P200/CHIMERA,  
2023-01-27 05:49:55,141.76983,50.0,g,6.61,3.33,P200/CHIMERA,  
2023-01-27 05:49:58,141.76987,50.0,r,-1.52,3.16,P200/CHIMERA,  
2023-01-27 05:50:45,141.77041,50.0,g,-0.98,3.87,P200/CHIMERA,  
2023-01-27 05:50:47,141.77044,50.0,r,8.33,3.43,P200/CHIMERA,  
2023-01-27 05:51:35,141.77099,50.0,g,3.35,3.81,P200/CHIMERA,  
2023-01-27 05:51:38,141.77102,50.0,r,-0.25,3.06,P200/CHIMERA,  
2023-01-27 05:52:25,141.77157,50.0,g,2.52,3.37,P200/CHIMERA,  
2023-01-27 05:52:28,141.77160,50.0,r,1.32,3.06,P200/CHIMERA,  
2023-01-27 05:53:19,141.77219,50.0,g,2.17,3.73,P200/CHIMERA,  
2023-01-27 05:53:21,141.77222,50.0,r,6.99,3.25,P200/CHIMERA,  
2023-01-27 05:54:09,141.77277,50.0,g,-1.09,3.47,P200/CHIMERA,  
2023-01-27 05:54:11,141.77280,50.0,r,0.13,2.94,P200/CHIMERA,  
2023-01-27 05:54:58,141.77334,50.0,g,1.81,3.06,P200/CHIMERA,  
2023-01-27 05:55:01,141.77338,50.0,r,2.37,2.68,P200/CHIMERA,  
2023-01-27 05:55:48,141.77392,50.0,g,6.04,3.34,P200/CHIMERA,  
2023-01-27 05:55:52,141.77396,50.0,r,2.37,2.92,P200/CHIMERA,  
2023-01-27 05:56:38,141.77450,50.0,g,-2.86,2.88,P200/CHIMERA,  
2023-01-27 05:56:42,141.77454,50.0,r,-0.75,2.90,P200/CHIMERA,  
2023-01-27 05:57:28,141.77508,50.0,g,-0.30,3.23,P200/CHIMERA,  
2023-01-27 05:57:32,141.77512,50.0,r,0.35,2.96,P200/CHIMERA,  
2023-01-27 05:58:18,141.77566,50.0,g,0.75,3.51,P200/CHIMERA,  
2023-01-27 05:58:21,141.77569,50.0,r,2.45,2.97,P200/CHIMERA,  
2023-01-27 05:59:09,141.77624,50.0,g,5.42,3.58,P200/CHIMERA,  
2023-01-27 05:59:11,141.77627,50.0,r,0.28,3.07,P200/CHIMERA,  
2023-01-27 05:59:59,141.77682,50.0,g,0.13,3.65,P200/CHIMERA,  
2023-01-27 06:00:01,141.77685,50.0,r,1.85,2.99,P200/CHIMERA,  
2023-01-27 06:00:48,141.77739,50.0,g,-0.03,4.14,P200/CHIMERA,  
2023-01-27 06:00:51,141.77743,50.0,r,4.93,3.40,P200/CHIMERA,  
2023-01-27 06:01:42,141.77802,50.0,g,3.97,4.46,P200/CHIMERA,  
2023-01-27 06:01:45,141.77805,50.0,r,8.60,3.55,P200/CHIMERA,  
2023-01-27 06:02:32,141.77859,50.0,g,3.74,4.36,P200/CHIMERA,  
2023-01-27 06:02:35,141.77863,50.0,r,-2.91,4.39,P200/CHIMERA,  
2023-01-27 06:03:22,141.77917,50.0,g,-5.42,4.40,P200/CHIMERA,  
2023-01-27 06:03:25,141.77921,50.0,r,3.14,3.84,P200/CHIMERA,  
2023-01-27 06:04:12,141.77975,50.0,g,1.51,3.25,P200/CHIMERA,  
2023-01-27 06:04:15,141.77979,50.0,r,-0.75,3.49,P200/CHIMERA,  
2023-01-27 06:05:02,141.78033,50.0,g,3.70,3.50,P200/CHIMERA,  
2023-01-27 06:05:05,141.78037,50.0,r,-0.57,3.20,P200/CHIMERA,  
2023-01-27 06:05:52,141.78091,50.0,g,4.61,4.06,P200/CHIMERA,  
2023-01-27 06:05:55,141.78094,50.0,r,0.83,3.49,P200/CHIMERA,  
2023-01-27 06:06:42,141.78149,50.0,g,-3.56,4.14,P200/CHIMERA,  
2023-01-27 06:06:45,141.78152,50.0,r,-3.40,3.29,P200/CHIMERA,  
2023-01-27 06:07:32,141.78207,50.0,g,1.85,4.03,P200/CHIMERA,  
2023-01-27 06:07:35,141.78210,50.0,r,2.06,3.25,P200/CHIMERA,  
2023-01-27 06:08:21,141.78264,50.0,g,6.24,3.46,P200/CHIMERA,  
2023-01-27 06:08:25,141.78268,50.0,r,-0.93,3.18,P200/CHIMERA,  
2023-01-27 06:09:12,141.78322,50.0,g,2.56,4.27,P200/CHIMERA,  
2023-01-27 06:09:15,141.78326,50.0,r,6.09,3.62,P200/CHIMERA,  
2023-01-27 06:10:05,141.78384,50.0,g,1.38,3.91,P200/CHIMERA,  
2023-01-27 06:10:09,141.78388,50.0,r,4.74,3.89,P200/CHIMERA,  
2023-01-27 06:10:55,141.78442,50.0,g,-2.53,3.99,P200/CHIMERA,  
2023-01-27 06:10:59,141.78446,50.0,r,1.68,3.38,P200/CHIMERA,  
2023-01-27 06:11:45,141.78500,50.0,g,3.68,3.49,P200/CHIMERA,  
2023-01-27 06:11:49,141.78504,50.0,r,2.94,3.35,P200/CHIMERA,  
2023-01-27 06:12:36,141.78558,50.0,g,-2.21,3.36,P200/CHIMERA,  
2023-01-27 06:12:39,141.78562,50.0,r,4.12,3.14,P200/CHIMERA,  
2023-01-27 06:13:26,141.78616,50.0,g,5.95,3.73,P200/CHIMERA,  
2023-01-27 06:13:28,141.78619,50.0,r,5.37,3.46,P200/CHIMERA,  
2023-01-27 06:14:16,141.78674,50.0,g,-0.35,4.85,P200/CHIMERA,  
2023-01-27 06:14:18,141.78677,50.0,r,-2.32,3.89,P200/CHIMERA,  
2023-01-27 06:15:06,141.78732,50.0,g,7.13,4.38,P200/CHIMERA,  
2023-01-27 06:15:08,141.78735,50.0,r,0.63,3.66,P200/CHIMERA,  
2023-01-27 06:15:56,141.78790,50.0,g,3.50,3.89,P200/CHIMERA,  
2023-01-27 06:15:59,141.78793,50.0,r,1.64,3.12,P200/CHIMERA,  
2023-01-27 06:16:45,141.78847,50.0,g,-4.26,3.57,P200/CHIMERA,  
2023-01-27 06:16:49,141.78851,50.0,r,0.31,3.01,P200/CHIMERA,  
2023-01-27 06:17:35,141.78905,50.0,g,0.46,3.26,P200/CHIMERA,  
2023-01-27 06:17:39,141.78909,50.0,r,-1.65,2.66,P200/CHIMERA,  
2023-01-27 06:18:29,141.78967,50.0,g,1.07,3.95,P200/CHIMERA,  
2023-01-27 06:18:32,141.78971,50.0,r,-0.98,3.73,P200/CHIMERA,  
2023-01-27 06:19:19,141.79025,50.0,g,-1.62,2.76,P200/CHIMERA,  
2023-01-27 06:19:22,141.79029,50.0,r,-0.95,3.03,P200/CHIMERA,  
2023-01-27 06:20:09,141.79083,50.0,g,2.91,3.32,P200/CHIMERA,  
2023-01-27 06:20:13,141.79087,50.0,r,5.26,3.51,P200/CHIMERA,  
2023-01-27 06:20:59,141.79141,50.0,g,1.73,3.03,P200/CHIMERA,  
2023-01-27 06:21:02,141.79144,50.0,r,1.70,3.40,P200/CHIMERA,  
2023-01-27 06:21:49,141.79199,50.0,g,5.09,3.97,P200/CHIMERA,  
2023-01-27 06:21:52,141.79202,50.0,r,-0.17,3.36,P200/CHIMERA,  
2023-01-27 06:22:39,141.79257,50.0,g,-1.17,4.40,P200/CHIMERA,  
2023-01-27 06:22:42,141.79260,50.0,r,2.12,3.79,P200/CHIMERA,  
2023-01-27 06:23:30,141.79315,50.0,g,-0.61,4.47,P200/CHIMERA,  
2023-01-27 06:23:32,141.79318,50.0,r,-0.20,3.88,P200/CHIMERA,  
2023-01-27 06:24:19,141.79372,50.0,g,-1.44,4.45,P200/CHIMERA,  
2023-01-27 06:24:22,141.79376,50.0,r,2.13,3.97,P200/CHIMERA,  
2023-01-27 06:25:09,141.79430,50.0,g,-3.21,4.02,P200/CHIMERA,  
2023-01-27 06:25:12,141.79434,50.0,r,3.33,3.27,P200/CHIMERA,  
2023-01-27 06:25:59,141.79488,50.0,g,1.06,3.72,P200/CHIMERA,  
2023-01-27 06:26:02,141.79492,50.0,r,3.09,4.01,P200/CHIMERA,  
2023-01-27 06:26:53,141.79550,50.0,g,2.68,3.75,P200/CHIMERA,  
2023-01-27 06:26:56,141.79554,50.0,r,1.36,3.73,P200/CHIMERA,  
2023-01-27 06:27:43,141.79608,50.0,g,-0.46,3.80,P200/CHIMERA,  
2023-01-27 06:27:46,141.79612,50.0,r,0.57,3.65,P200/CHIMERA,  
2023-01-27 06:28:33,141.79666,50.0,g,5.07,4.40,P200/CHIMERA,  
2023-01-27 06:28:35,141.79669,50.0,r,-0.33,4.33,P200/CHIMERA,  
2023-01-27 06:29:23,141.79724,50.0,g,4.12,4.43,P200/CHIMERA,  
2023-01-27 06:29:26,141.79727,50.0,r,2.20,4.06,P200/CHIMERA,  
2023-01-27 06:30:13,141.79782,50.0,g,-0.76,3.76,P200/CHIMERA,  
2023-01-27 06:30:16,141.79785,50.0,r,8.14,3.52,P200/CHIMERA,  
2023-01-27 06:31:03,141.79840,50.0,g,5.22,3.83,P200/CHIMERA,  
2023-01-27 06:31:06,141.79843,50.0,r,-0.86,3.40,P200/CHIMERA,  
2023-01-27 06:31:52,141.79897,50.0,g,2.85,3.88,P200/CHIMERA,  
2023-01-27 06:31:56,141.79901,50.0,r,0.29,3.59,P200/CHIMERA,  
2023-01-27 06:32:43,141.79955,50.0,g,3.89,3.92,P200/CHIMERA,  
2023-01-27 06:32:46,141.79959,50.0,r,0.55,3.50,P200/CHIMERA,  
2023-01-27 06:33:33,141.80013,50.0,g,1.18,4.17,P200/CHIMERA,  
2023-01-27 06:33:36,141.80017,50.0,r,-0.99,3.79,P200/CHIMERA,  
2023-01-27 06:34:23,141.80071,50.0,g,3.72,4.03,P200/CHIMERA,  
2023-01-27 06:34:26,141.80075,50.0,r,-0.64,3.85,P200/CHIMERA,  
2023-01-27 06:35:16,141.80133,50.0,g,3.03,4.07,P200/CHIMERA,  
2023-01-27 06:35:20,141.80137,50.0,r,-4.28,3.92,P200/CHIMERA,  
2023-01-27 06:36:06,141.80191,50.0,g,-2.15,3.94,P200/CHIMERA,  
